channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UClQ9JwMPomjrSKAl_Mk8TZA,Kate Price,,13772039,10100,191,0
UC2kF6qdHRTM_hDYfEmzkS9w,Netherlands Bach Society,"All of Bach is the online video project of the Netherlands Bach Society. The complete oeuvre of Johann Sebastian Bach is made available in high quality recordings, freely available for everyone. Music lovers worldwide can enjoy recordings of large-scale concerts, intimate house concerts and virtuoso solo works, performed by the Netherlands Bach Society and her guest musicians. Visit our online treasury for more videos and background information on www.allofbach.com.


",112720630,448000,857,0
UC6nakm6OTA7KFaScVexvDRA,KingsCollegeChoir,"The official channel for videos from the Choir of King's College, Cambridge.",54207486,165000,127,0
UCn7d1iCH8cbdKfgFqueckig,The Choir of Trinity College Cambridge,"Voted the fifth best choir in the world in Gramophone magazine’s ‘20 Greatest Choirs’, the Choir of Trinity College Cambridge comprises around thirty Choral Scholars and two Organ Scholars, all of whom are students at the University. 

During term the Choir’s main focus is the singing of the liturgy in the College Chapel; outside term, the Choir gives regular concert performances, notably BBC broadcasts of Bach’s Mass in B Minor and Christmas Oratorio with the Orchestra of the Age of Enlightenment, and tours internationally. 

The Choir’s extensive discography includes Howells’ Collegium Regale, which won Australia’s Limelight Recording of the Year in 2016; Howells’ Requiem & other works, which won a Gramophone Award in 2012; and Beyond All Mortal Dreams, settings of contemporary American a cappella music, which was nominated for a Grammy Award in the same year.
",7794769,26700,174,0
UCrPMM16a2XymtrPJwFW4kAQ,DENNIS,"E aí, Monstrão? 🐉",1571871797,4600000,488,0
UCRxAbWkaLIVlyOy3N9QHm6w,Kevinho,Canal oficial do Kevinho.,1026409738,6380000,76,0
UCs9lddMff4X3DecjvGAgqsw,Gustavo Mioto - Topic,,274130760,1380,249,0
UCgGS3ZLoy95z51vGVUCO_rA,AntonioOrozcoVEVO,"Antonio Orozco en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",384124313,238000,90,0
UCQZdHnqeImnUXuNCO0SrG9w,dinavid,,38009920,21100,10,0
UCARHA7fV-p4g3RFnWOlPl-w,Three6MafiaVEVO,,228410672,133000,51,0
UCvEqnpTjWsbSFaa3kK9PKXA,Mystic Stylez,┌∩┐(◣_◢)┌∩┐,13378236,22100,11,0
UC_8SeE7fK8FDk50HSe5xdNA,DLoyaL,At home Music Engineer based out of Dartmouth NS. Channel includes concerts n random entertainment. Hiphop & Bass Head.,3340497,3800,83,0
UCNxhGjDvzNIsiS1jJ_J8MrA,Kyle Parker,Your source for classic gaming walkthroughs.,16715859,14500,50,0
UCETpWjWnRzckJkqGGgq6xgQ,Three 6 Mafia - Topic,"Oscar-winning Three 6 Mafia founders DJ Paul and Juicy J birthed a sound that still heavily influences Hip Hop and Pop music. Their catalog spans over two decades and spawned a plethora of hits, as well as legendary collaborations for/with other artists like Outkast, UGK, T.I., Eightball & MJG, Project Pat, Lil Jon, Trick Daddy and so many more. The roots of crunk in Generation X have evolved into modern-day music, as Millennial and Gen-Z artists seek out the driving basslines and timeless energy of the genre.

After enjoying over 15 million record sales with Katy Perry's Grammy-nominated ""Dark Horse"", Juicy J's solo collaborations with Travis Scott, Kevin Gates and Lil Skies, and production for the likes of 2Chainz, City Girls, Ty Dolla Sign, Nicki Minaj and Cardi B have made some major noise with fans. Additionally, Juicy has appeared on tracks with the likes of Megan Thee Stallion, Young Dolph and many more. With Gold and Platinum singles under his belt, MTV and American Music Awards on his shelf, and more accolades, Juicy is staying busy in entertainment. 

DJ Paul's work has included production on Drake and Jay-Z's ""Talk Up"" on Drake's award-winning five-times platinum Scorpion album, as well as work with Yelawolf, 2Chainz and Future, French Montana, Lil Jon, ASAP Ferg and grime artist Giggs among others. Paul has released several solo albums, and has been enjoying an incredible new wave of success with Eastern Europe's fast-growing Phonk scene.",299689532,30800,691,0
UCx2OGyvpG-KwVUw-qj_xsBg,Junkyard Kids,,104822357,113000,404,0
UCsk6pOB6w8i65wGVSlrApUQ,neuIlaryRheinKlange,"Die Musik ist die Sprache der Leidenschaft 
(Richard Wagner).",39794892,34100,763,0
UCzUMD3Ib25pGbKDtHKhUzuQ,Sergei Babayan - Topic,,344044,986,230,0
UCC9sJ-kD7YDT0ofs_taC37w,ShekuKannehMasonVEVO,"Sheku Kanneh-Mason, one of the brightest young stars on the classical music scene, became a household name worldwide in May 2018 after performing at the Wedding of the Duke and Duchess of Sussex at Windsor Castle. His performance was greeted with universal excitement after being watched by nearly two billion people globally.

His next solo album is titled 'Song' and will be released on 9th September 2022.",11543742,23900,59,0
UC2UIXt4VQnhQ-VZM4P1bUMQ,AVROTROS Klassiek,"Bij AVROTROS Klassiek vind je de allermooiste klassieke muziek door de allerbeste musici in de allermooiste concertzalen. Van gregoriaans tot romantisch en modern, van opera-aria's en sonates tot volledige symfonieën en van jong talent tot gevestigde namen: er is voor ieder wat wils. Alle concerten worden in samenwerking met NPO Klassiek opgenomen in full-HD en komen integraal online.

➡ Wil je jong klassiek talent ondersteunen en 3x per jaar een debuutalbum ontvangen? Word dan lid! avrotros.nl/word-lid/klassiek.

➡ Wil je op de hoogte blijven van AVROTROS Klassiek en de laatste nieuwtjes, prijsvragen, acties en luistertips in je mailbox ontvangen? Word dan lid van de nieuwsbrief: avrotros.nl/service/nieuwsbrieven.

➡ Meer AVROTROS Klassiek vind je op:
avrotros.nl/klassiek
facebook.com/avrotrosklassiek
twitter.com/klassiekonline
instagram.com/avrotrosklassiek

➡ Meer NPO Klassiek vind je op:
npoklassiek.nl
facebook.com/npoklassiek
twitter.com/npoklassiek
instagram.com/npoklassiek
",187271235,385000,1001,0
UCULxXQCCzDKYfNbWDTRdD-g, O'Hagan's Classical Music,"Music is a higher revelation than all wisdom and philosophy.
~Ludwig van Beethoven

♥‿♥

Thank you for visiting my channel. ｏ♡



",1076719,2280,163,0
UCuFznLF4uf2xnaUts07oGDQ,juninhodegtba,,102037191,64000,33,0
UCuNOufpPhJQ6cP50a7dqYNQ,EngenheirosVEVO,,118591025,129000,72,0
UCp_jmLDI4QOAGdc2rcqGzMA,Heróis da TV,,14866409,23100,70,0
UC1YyVkeL02x5-19iyg4_fRQ,Douglas Júnior,"""Canal sem qualquer fim lucrativo"", com o intuito de compartilhar o melhor da música!",3256498,8450,82,0
UCMVkGXWfzHs2QH5Jb-4y2jA,LutherVandrossVEVO,"Luther Vandross on Vevo - Official Music Videos, Live Performances, Interviews and more...",649940364,373000,55,0
UCEnMFdMuyCI9qmcTWo3Bnvw,LgndrY,,17372735,20700,1,0
UCLhsQSng9nHBwbubo1ETBiQ,MayaLyrics,"Sometimes knowing the words of a song give it a whole new meaning. You learn what the song is all about. A song can change your attitude, a song can change your whole life.",47624734,77100,41,0
UCAqdD5jcQrrAles0Vv9nBHA,videogamerlover999,"THIS IS MY BACKUP ACCOUNT TO MY ORIGINAL videogamelover999 account!!=)

http://www.youtube.com/user/videogamelover999

♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥
♥STATUS: TAKEN BY BLUBEATZ
♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥",3654783,4240,19,0
UCle3lHYlHgugefCCr78N1Gw,Cocteau Twins - Topic,,29323545,46100,325,0
UCOFsz90kzQlcL_H_z1apTyQ,Jorge Migoya,,182544,117,5,0
UC-T3JrzHtDeHAmspt1Zn40A,4AD,The official home of 4AD on YouTube.,378130392,352000,516,0
UCfV5ScjYgqfQGvxEU5feV0g,Golden 80s music,NEW GOLD DREAM,53681839,54400,1274,0
UCP9d7jR-AYf9EBacxLPNycw,rp61productions,"Creating videos is an old hobby of mine, and YouTube is the best place to share them.

I would like to point out to people that I've noticed a number of YouTubers who have basically re-uploaded videos of mine, which is a bit annoying.. I take time and effort to create these clips and find it frustrating when someone else just re-uploads them, which makes me feel like they're trying to take all the credit, and can give people the wrong impression. If any of my subscribers or any other users see this happening, It would be really appreciated if you would leave a comment of disapproval on those posts to put others off from doing it to anyone else. There's far too much duplication on You-Tube as it is without that kind of crap going on thank you....",37210860,19700,175,0
UCsoF9NaORf9SVef10ICnVrA,sweatyballox,"Cocteau Twins, Harold Budd",930061,1430,27,0
UCRdGdPnKH3bxVtpvJ8Ib-Ug,TheVoiceAndTheSnake,,1578970,1150,55,0
UCE2Nm1Ep8Dz4vwnOc6xXqBQ,Palak Muchhal - Topic,Welcome to Palak's world,118164850,4370,229,0
UCGLbP4rkR2vA58xW2M1Itvw,Music Zone,,666837371,1100000,661,0
UCpN-WGQgGsOrXm7nHXDdTDA,T-Series Hamaar Bhojpuri,"Hamaar-Bhojpuri is the official Bhojpuri channel of T -Series on Youtube showcasing all the latest & Old bhojpuri videos. T-Series is India's No.1 Music label company, believes in bringing world close together through its music. Enjoy and Play music only on T-series.


",8120965556,16500000,10090,0
UCFKa7Yxn9U-F-P34S3OUo0Q,Laxmikant–Pyarelal - Topic,,53395370,113000,162,0
UC9f-u24P4TP4bUcmSiA6JEw,Mark Morrison,Official Mark Morrison YouTube Channel.,364381221,325000,57,0
UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,"Post Malone on Vevo - Official Music Videos, Live Performances, Interviews and more...",9374376102,3870000,118,0
UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,"G-Eazy on Vevo - Official Music Videos, Live Performances, Interviews and more...",4776396391,3600000,193,0
UC8nk_hNklFOKAgs0SqrqXtQ,grimpr,,2709682,3880,7,0
UCxH0sQJKG6Aq9-vFIPnDZ2A,The Vibe Guide,"The Vibe Guide - Your guide to the latest music trends

We've been working together with artists and their teams since 2012 and have established ourselves as one of the leading Youtube music curators.

Send your submissions to tvgsubmissions@gmail.com",5573949199,7550000,3870,0
UCjFrc32dZTEA1gaKCw0p_aA,PaperChaserDotCom,"FOLLOW ME ON TWITTER/X
https://twitter.com/PaperChaserBlog

Follow Me On Facebook
http://www.facebook.com/Paperchaserdotcom

Like My Facebook Page
http://www.facebook.com/Paperchaserdotcom

Follow On Instagram
https://www.instagram.com/paperchaserdotcom/

Follow on Threads
https://www.threads.net/@paperchaserdotcom
",529357972,665000,8714,0
UC0ZeCRlZUeirgDc3sQ823Gw,Randy Travis,"The official YouTube channel of Randy Travis.

Warner Music Nashville’s Randy Travis is a country and gospel music icon whose legendary catalog includes 18 #1 hit songs like “Forever and Ever, Amen”, “On The Other Hand”, “Diggin’ Up Bones”, ""Look Heart No Hands"" and “I Told You So”. With a storied career spanning over 40 years, Randy has garnered 8 platinum selling albums including Storms Of Life, Always & Forever and Old 8x10 and has been honored with 7 Grammy Awards and 10 Academy of Country Music statuettes. Randy's gospel recordings include such classics as ""Three Wooden Crosses"" and ""Baptism"", each of which won Dove Awards for Country Song Of The Year. An acclaimed singer, songwriter, guitarist and actor, Randy was inducted into the Country Music Hall of Fame in 2016 and remains a pivotal figure in the history of country music.

Subscribe to Randy’s channel and enjoy the best of his official music videos, official audio, albums, duets and performances!

https://bit.ly/2qAgLpo
",400375238,434000,92,0
UCxPLlZDSbgYgAznto0COkRA,Randy Travis - Topic,,192534086,6230,742,0
UCStBfpQeA4imrUzPJoTXoFA,CMT,"CMT is where all your favorite shows and country stars collide. Be sure to subscribe for all the latest exclusive interviews, behind-the-scenes clips, and more.",171663506,445000,2499,0
UCBI30lyYyduAjfjb0kOspUg,yb28uk,,29020600,29100,31,0
UCdQgEEfaQWq5-VqPnPN0-5Q,Yudi Redjowirono,"Nothing much to see here, now move along",153955,94,9,0
UCoD6B2UV2uII3O8qKwWo3iQ,Daniel Barenboim - Topic,,21964307,3000,13286,0
UCOh5vxqFy6vc54Sg9Z0gQ5A,TravisTrittVEVO,,146077700,84300,29,0
UCTcYYvIQoD4ykYZ3TC5hOJw,Warner Music Nashville,,266150222,177000,192,0
UC0pmRXbNmH6F7U4-hQxaF9g,Coral Reef Sounds,,38374957,63900,73,0
UCHuWrXgLQYfUtir3NfABvCg,Lyin Eyes,"''The field mouse is fast but the owl can see at night''

🍀",502647,408,2,0
UCjQs3qdDKZjf3Of58rRq-_A,AManOfManyFaces,,30626354,42700,1177,0
UCCCAxqBrLFLdNK4cIcElxYw,George Plant,"Playlists by genre, subject, and artist, plus 100 original music videos.",791991,810,114,0
UC5-gdMo8C4YM9MePXbYnpHg,Lilly Goodman,Canal oficial de Lilly Goodman,855484165,1650000,68,0
UCvD6230cZReJXm_0BVhPEfA,canalfamiliaoasis,,63011663,58500,1,0
UCrT17CL_0S0Wbe-xYkA7VMw,JUAN ALEJANDRO RUIZ GARCIA,,19319158,21300,62,0
UChxSABiQA6efrGFlVtWCjtg,jcarlos19wd,,7847477,12700,4,0
_,_,_,_,_,_,2
UChwtb9yg6BXab-nWQVQfz0Q,Jorge Luis Rivadeneira,,43041874,36900,12,0
UCpLn1y1GI2FFEZy-UuwEWpA,Danilo Montero,,248748766,1260000,618,0
UCTYqT20vHs7yuUOzYkrAsdw,VIRRUETILLA,,27711442,21400,12,0
UCL6-hd65P6a4cFQfupSsyHA,Alex Campos,Canal oficial de Alex Campos,1111128309,2410000,349,0
UCD_gOHOuDqEbZfwzrk18pxQ,Marcos Witt Oficial,,521066800,1180000,295,0
UCckiB8zppfkYudd0Iwiu4ug,MarcosWittVEVO,"Canal oficial de Marcos Witt en YouTube. Suscríbete y podrás encontrar música, videoclips, conciertos, entrevistas y mucho más.",147231459,85400,62,0
UC0KvzOWr83tdsdQWUsuf3Hw,MIEL SAN MARCOS,"Bienvenidos al canal oficial de Miel San Marcos en Youtube, aquí encontrarás noticias relacionadas a este ministerio, los videos y lanzamientos musicales recientes y mucho más.


#mielsanmarcos
",1372822142,2600000,1087,0
UCpKcIA0ZHSGWXavjbYZSR3w,Siempre Cristo,"El Señor Jesus Hijo Primogenito de Dios En medio de nosotros ministrandonos al Consolador vivo y real no como Religion sino como Amor perenne

¡¡Colombia para Cristo!!

EMISORA CRISTIANA

http://siemprecristo.net",87860508,141000,113,0
UC2Qw1dzXDBAZPwS7zm37g8g,COLORS,"COLORSXSTUDIOS is a unique aesthetic music platform showcasing exceptional talent from around the globe. COLORS focuses on the most distinctive new artists and original sounds in an increasingly fragmented and saturated scene. All COLORS shows seek to provide clear, minimalistic stage that shines a spotlight on the artists, giving them the opportunity to present their music without distraction.

@colorsxstudios on all socials

https://colors.lnk.to/sub2yt
https://colors.lnk.to/fb
https://colors.lnk.to/insta
https://colors.lnk.to/twitter",2672626036,7000000,889,0
UCjgiyrOd26d6xcvHXRDfsSg,officielniroVEVO,"Niro sur Vevo – Clips Officiels, Lyric Vidéos, Concerts Live, Interviews et bien plus…",188327488,450000,23,0
UCbIbafdKUshht5SryDFla5g,Ambition Music,,68578483,154000,34,0
UCPjT-mSb-P-cl1zgsQ35CQw,Niro,TAULIER 🥷,440498176,879000,15,0
UCuJ0VvWNTl-NJ4YSkl-IGOg,Wirae Business Passif,,15117307,23900,323,0
UCNf9M9rM9OixCqhrwCjZSJQ,Niro - Topic,"Né à Orléans en 1987, il grandit au Maroc avant de s’installer finalement à Blois, dans le Loir-et-Cher. Âgé de huit ans à l’époque de son retour en Hexagone, le bonhomme ne connaissait pas un seul mot en français. Mais quelques années plus tard, l’artiste a rapidement imposé sa patte dans l’industrie. C’est au début des années 2010 que Niro se démarque rapidement grâce à un son technique, puissant et décomplexé. Dix ans et une dizaine de projets plus tard, l’artiste continue donc de coupler naturellement persévérance et humilité avec talent et productivité. Le tout, en gardant le même objectif : repousser les limites du rap français, et l’emmener vers des territoires encore inexplorés. Pour apprécier l’écriture coup-de-poing de Niro ainsi que l’aspect direct et écorché vif de son rap, il n’y a qu’à écouter Papa fait le pitre. Ce titre inédit rappelle que chacune des prises de paroles de Niro est synonyme de masterclass. Relier les époques, faire coexister les styles : un pari que Niro est l’un des rares, pour ne pas dire le seul, à pouvoir relever. Artiste hors pair, redoutable technicien, le maillon fort du rap français réussit à capter l'attention de l'auditeur dès ses premiers mots prononcés, en jouant sur son charisme naturel. En attestent ses 2 albums de platine, 3 albums d’or ainsi que 6 singles or et 2 singles platine. Aujourd’hui, l’artiste s’évertue à nous rappeler ce qui est de plus beau dans la musique : la passion",166353841,37100,403,0
UCAQKSQ5JDBRNssT1QdYeVHw,Hectorinrt,,27910996,42000,786,0
UC2CDGXFuxcpr-cof0X-QbQw,Su Majestad Mi Banda el Mexicano de Casimiro,"LA VERDADERA, El creador del baile de caballito
CONTRATACIONES AL TELÉFONO 
(52) 669 207 1006",57373376,92700,79,0
UChl17tUZRPgXzLET3F3ykoA,Mi Banda El Mexicano,"Germán Román, iniciador de la trayectoria musical y del concepto de: Su Majestad Mi Banda El Mexicano. Germán román es el creador del ritmo de Caballito, nace en Guasave, Sinaloa y su carrera artística se hizo en la ciudad de Mazatlán. Ademas es autor, compositor y arreglista de canciones como La Bota, La Morena, Feliz, Feliz, Borrachito y muchas más. Los éxitos lo han llevado a muchos países; USA, Canadá, Honduras, Nicaragua, El Salvador y Guatemala.",494191595,320000,181,0
UCakV9m2IMdam4yRVvQq_n-g,Recuerdos Musicales,"Donaciones: https://www.paypal.com/donate?hosted_button_id=2YZ8DTVLUQBYU Para poder seguir trabajando en este su canal
Bienvenido a este canal, aquí podrás encontrar todo la música antigua que te gusta, tanto en ingles como en español, 60s, 70s, y 80s,  con la mas alta calidad posible, suscríbete y comparte para traerte mucha mas música y disfrutemos todos de la mejor música de todos los tiempos.
 LOS VIDEOS AQUI SUBIDOS SON DIRECTAMENTE DE MI VIDEOTECA VHS EL 98% DE ESTOS NO LOS ENCONTRARAS EN OTRO CANAL, SUSCRIBETE Y DISFRUTA DE ESTE HERMOSO MATERIAL. Yo soy su amigo Luis Roque.
el_rincondelosninos@hotmail.com
",8658077,23100,738,0
UCP7Gw_YZAuh4Yg2fcdcuumQ,ARASHI,"嵐 (ARASHI) :
相葉 雅紀 - Masaki Aiba
松本 潤 - Jun Matsumoto
二宮 和也 - Kazunari Ninomiya
大野 智 - Satoshi Ohno
櫻井 翔 - Sho Sakurai

大野智、櫻井翔、相葉雅紀、二宮和也、松本潤の5名で
1999年9月15日にハワイ沖で結成し、同年11月3日にシングル「A・RA・SHI」でデビュー。",905278944,3250000,59,0
UCFK3iAGAFy6q8lS8NspImrQ,ARASHI - Topic,,249071599,41200,981,0
UCP18AhRnXS57pyeucy7v8cQ,Gomish,Gomish covers from the 80s to recent rock music with Hi-Fi recording and world-wide photo slide show.,4255751,1290,99,0
UCklQaJ4bG1Hs3TMFK7I7PPw,purobarrio1,,596728,680,51,0
UCrv_hp5mLAicpNPti6yZPCQ,HamArtRoc,,37088534,30800,12,0
UCTMy9APSVkzZTrBH8COxiDA,bailepopular,,48550425,47400,14,0
UCXgyikQevGFHUWTaMEk-u7g,chuysoltero,"Canal de Entretenimiento con Entrevistas y Videos musicales realizados por Jesus Soltero Rodiguez y Jesus Soltero H. 
con material exclusivo. Del recuerdo y actual artistas y musicales en vivo grabados y producidos por Jesus Soltero. TENEMOS TODOS LOS DERECHOS DE EL MATERIAL QUE ESTA EN ESTE CANAL.LOCUTOR Y CONDUCTOR JESUS SOLTERO por mas de 4 decadas en el medio.jesus soltero rodriguez con mas de 3 decadas realizando videos musicales.
@jesussoltero Productor y Director de Videos Musicales PRODUCCIONES ALSOL SOLTERO FILMS
IF YOU ARE EVALUATING OUR CHANNEL WE BRING VALUE WITH NEW AND ARCHIVED MATERIAL FOR EVERYONE TO  ENJOY. WE ARE A PRODUCTION COMPANY THAT HAS PRODUCED THIS MATERIAL FOR VIEWING IN ANY PLATFORM. WE POST NEW AND ARCHIVED MATERIAL RECORDED AND PRODUCED BY US WE HOLD ALL COPYRIGHTS AND COMERCIAL RIGHTS. SOME MATERIAL IS MORE THAN TWENTY YEARS OLD WE BRING VALUE CONVERTING TO DIGITAL AND HD IMPORVING AUDIO AND PICTURE QUALITY AND EDIT. EDUCATING NEW GENERATIONS TO COME.",132084395,275000,3027,0
UCgMLZSEdQvl9wTd3KjaVZzQ,Banda Machos - Topic,,566245545,8470,964,0
UC8Q2OOxioCPwRHCjG8jM2BQ,La musica de Mexico RD Ramon Maldonado Manager,"Es un canal de música Regional Mexicana, Rancheras, Música Latina y Corridos para promover artistas, realizar eventos y contrataciones en República Dominicana, Puerto Rico, Canadá, Colombia, Ecuador, Nicaragua, Honduras, Bolivia, Chile, Argentina, Honduras, Costa Rica, Panamá, Paraguay, Uruguay, Usa y Europa. Estamos promoviendo dándole macizo a estos géneros musicales para contrataciones y eventos Shinola promotions división República Dominicana Ramón Maldonado Manager 1809-497-5914 y Julian Gonzalez Rod-Manager 1829-577-3120 , los dos teléfonos usan whatsapp comunicación directa con nosotros.",143794,248,30,0
UCgyDwuPzUsMOFLa3D9PeTIg,Freddy T,,15962230,19100,57,0
UCn5Us84QezulZfPB3aVf3uA,Banda Machos,"¡La Reina de Todas las Bandas!
Banda Machos
Canal Oficial
www.bandamachos.com.mx",590167667,386000,249,0
UCkignO6VkmhsFO61rx1wOpw,Juan M. Bautista Armijo,,13478725,18100,195,0
UCdDDWwRdgJTgpD4iPtOZRUQ,Salim Sulaiman Music,,501255000,2000000,784,0
UCQMgg0enN4dxPCO31TR--rA,9XM,"Music at its best, that's what 9XM is all about. We play it all, without any specific genre. Be it Bollywood or Non-Filmy 
9XM is known for pure music pleasure. We play what India wants to listen. 9XM is your music channel, which offers unadulterated Music for Everyone. If you like the latkas and jhatkas of item girls, the sizzling moves of Bollywood queen bees and the dolle sholle of our actor-brigade, 9XM is the destination. 
All this with funky and unique characters like Bheegi Billi, Bade & Chote, Badshah Bhai, Falli Balli and The Betel Nuts, that make each song more spicy with their acts. 
So come and experience pure Bollywood Music in true Bollywood Ishtyle only on 9XM. After all, its Haq Se!!",204969920,727000,4153,0
UCd460WUL4835Jd7OCEKfUcA,Star Music India,"“When Words Fail Music Speaks” . Star Music is India's No.1 Tamil music channel. This official channel brings you best video songs from Kollywood.

Subscribe to our channel to listen to chart-busters in the making, see blockbuster videos and get your daily dose of some great music right here. So, all the music lovers who believe in magic of music, come join us and live the magic of music with Star Music. 

Social Pages 
Facebook - https://www.facebook.com/starmusicoffl
Twitter - https://twitter.com/starmusicindia
Insta - https://www.instagram.com/starmusic_offl
Website - https://www.starmusic.in/
",1991778771,3080000,978,0
UCJuP4t9xicMcdP7WTUAQegw,Think Tapes,The official YouTube channel of Think Tapes. Bringing you the best in Tamil film music !!!,184816633,262000,478,0
UCU0aMvYEzWRR2tV0UD8e2Og,Pyramid Glitz Music,"Pyramid Glitz Music YouTube channel brings to you HD video songs of all the Super Hit Tamil Movies. Listen to popular Tamil New Songs and top tracks in a variety of genres from legendary music directors like Ilayaraja, MSV, KV Mahadevan to new generation artists like Anirudh, S Thaman, Hip Hop Aadhi and so many other music composers & singers. 

Stay tuned to Pyramid Glitz Music for super hit Tamil Movie Songs from blockbuster Tamil movies.

For any copyright queries, Please reach-out claims@whackedout.in.

Do subscribe and follow the links below.

YouTube: https://www.youtube.com/channel/UCU0aMvYEzWRR2tV0UD8e2Og
Facebook: https://www.facebook.com/PyramidGlitz/
Twitter: https://twitter.com/PyramidGlitz
Website: http://pyramidglitz.com/",940934062,2150000,6462,0
UCyyLMu6nnp0w2TaF5_kNBkg,Pyramid Music,"Pyramid Music brings to you super hit Tamil movie video songs. Find your favorite tracks from the 80's, 90's and 2000's in all genres and super hit tracks ranging from legendary music directors like Ilayaraja, MSV, KV Mahadevan to new generation artists like Anirudh, S Thaman, DSP and other music composers & singers. 

For any copyright queries, Please reach out to  claims@whackedout.in.
",1536078262,2310000,6587,0
UCWnr3nQgLu8fIc5a1XSIuOA,Evergreen Golden Music of Tamil,"Dear friends, A Hearty Welcome to Evergreen Golden Music of Tamil channel. Now you can absolutely watch & enjoy a few collections of evergreen golden super hits of melodies from Tamil Films. It is only for an entertainment purpose & more over spreading the Evergreen Golden Music of Tamil to the whole world. Best wishes to each & everyone who loves this beautiful songs of melodies in the sweet memories of your life time. Thanks a million to all who watch & enjoy this videos now and forever. Nandri, Vanakkam.",700302,3370,274,0
UCV-0R7ritLptGwOelwH3RPw,Yovie Widianto,"Yovie Widianto lahir di Bandung, 21 Januari 1968 dari keluarga yang sangat akrab dengan seni, terutama musik. Talenta Yovie terlihat bahkan sejak ia masih sangat kecil. Ketika duduk di SD, Yovie sudah asik bermain piano di salah satu hotel terkenal di Bandung pada saat itu. Ia pun mengisi masa remajanya dengan menulis lagu, membentuk band, serta tampil di banyak event festival, baik nasional sampai internasional.

Karir musik Yovie Widianto melesat setelah KAHITNA sukses merilis album perdana di tahun 1994. Album bertajuk ""Cerita Cinta"" itu mendapat sambutan positif dari penikmat musik tanah air dan menjadikan KAHITNA salah satu top band Indonesia.

Kemampuan Yovie sebagai pencipta dan penulis lagu pun tak perlu diragukan lagi, karya-karyanya senantiasa jadi rebutan para penyanyi karena jaminan hits.

Lintas generasi merupakan keistimewaan Yovie Widianto beserta karya-karyanya. Yovie menjadi salah satu dari sedikit musisi yang hingga saat ini masih eksis bermusik, memproduksi lagu, ber",165153409,265000,187,0
UCjESPXiqZ6szojBNcfVqmjg,GlennFredlyVEVO,,102748362,26900,6,0
UCqwMBERJTzuUyUU1dGybQKg,Sony Music Türkiye,"Sony Music Türkiye'nin YouTube'daki resmi evi.

Gelişmekte olan yetenekleri keşfetmekten eski favorileri yeniden ziyaret etmeye kadar en son çalışmalarımız için kanala ABONE OLUN: https://bit.ly/351ySZf

http://instagram.com/sonymusicturkey 

SME Local:
https://www.facebook.com/SonyMusicTurkiye
https://twitter.com/TRSonyMusic

SME International:
http://www.facebook.com/SonyMusicTurkey
http://twitter.com/SonyMusicTurkey

Others:
http://www.facebook.com/SonyMusicLegends
http://www.youtube.com/SonyMusicTurkey

Filtr Turkey: http://open.spotify.com/user/sonyturkey",702650073,498000,925,0
UCvKJz6PqcK4-OhUXJWDAoBg,Şanışer,"Şanışer Youtube Kanalı
Official Youtube Channel of Şanışer",433836505,1020000,111,0
UCnSzFNjSypxCHt21bs14oOg,Sertab Erener,"Merhaba, 
Burası benim özel televizyonum. Size hep yeni ve farklı performanslar sunmak için hep açık olacak . Bana sorular sormak isterseniz de cevaplarına buradan ulaşabilirsiniz veya sizin yorumlarınızı okurum haberdar oluruz birbirimizden. 

Hadi o zaman bence üye olun ki görüşelim 🙏🏾🙏🏻✌️✌🏾🕊❤️",400405878,373000,333,0
UCoSKrV92_BLdwvZ4R5Iz1ng,SertabErenerVEVO,,78615354,17800,10,0
UCMP6y83Jxc-9ptstIUsgq9A,freddierecordstv,"FREDDIERECORDSTV is the official Youtube channel for Latin Music giant Freddie Records.

FREDDIE RECORDS is one of the most successful independent Latin music record labels in the United States.  Founded in 1969 by 7- time Grammy and Latin Grammy winning artist, songwriter, and producer Freddie Martinez, the label specializes in the marketing and distribution of Regional Mexican music including Norteño, Tejano, Grupero, Banda, and others. The label’s current album catalog includes more than 2,000 titles.  

Artists recording exclusively for the Freddie label include Latin music superstars Los Palominos, The Legends, Elida Reyna Y Avante, Jay Perez, David Farias, Lucky Joe, La Fiebre and others. Freddie’s catalog also includes the classic recordings of Norteño music superstar Ramon Ayala, as well as Tejano music icon Jimmy Gonzalez Y Grupo Mazz. Other notable Freddie catalog artists include Siggno, Los Terribles Del Norte, Jaime Y Los Chamacos, Solido, Little Joe and many more. 

",448356219,627000,1759,0
UC_eEMtpG4bAvH0zB531_1PQ,Angel Rico,,267127557,250000,194,0
UC1Jt8xTRG0hCj7_1NWAiN6A,J.R C.L,"hola ,,,,gracias a todos los qu se subscriben a mi canal, mimeta era subir 7000 videos y ya la supere con 700 mas",90189688,101000,9699,0
